type,oc_year,oc_data,oc_county,oc_region
毒品,110,0416,雲林縣,莿桐鄉
毒品,110,0416,桃園市,中壢區
毒品,110,0416,屏東縣,內埔鄉
毒品,110,0416,新北市,土城區
毒品,110,0416,新北市,土城區
毒品,110,0416,屏東縣,屏東市
毒品,110,0416,宜蘭縣,南澳鄉
毒品,110,0416,高雄市,大寮區
毒品,110,0416,基隆市,七堵區
毒品,110,0416,嘉義縣,太保市
毒品,110,0416,基隆市,七堵區
毒品,110,0416,臺南市,南化區
毒品,110,0416,新北市,板橋區
毒品,110,0416,臺北市,中正區
毒品,110,0416,南投縣,鹿谷鄉
毒品,110,0416,桃園市,龜山區
毒品,110,0416,新竹縣,湖口鄉
毒品,110,0416,彰化縣,北斗鎮
毒品,110,0416,桃園市,中壢區
毒品,110,0416,高雄市,左營區
毒品,110,0416,新竹縣,竹北市
毒品,110,0416,新北市,板橋區
毒品,110,0416,新北市,板橋區
毒品,110,0416,桃園市,中壢區
毒品,110,0416,苗栗縣,西湖鄉
毒品,110,0416,嘉義市,西區
毒品,110,0416,高雄市,左營區
毒品,110,0416,基隆市,安樂區
毒品,110,0416,高雄市,苓雅區
毒品,110,0416,宜蘭縣,蘇澳鎮
毒品,110,0416,桃園市,中壢區
毒品,110,0416,新竹縣,竹北市
毒品,110,0416,新北市,樹林區
毒品,110,0416,新北市,五股區
毒品,110,0416,嘉義縣,太保市
毒品,110,0416,臺南市,仁德區
毒品,110,0416,屏東縣,長治鄉
毒品,110,0416,臺北市,大安區
毒品,110,0416,臺北市,大安區
毒品,110,0416,高雄市,岡山區
毒品,110,0417,桃園市,桃園區
毒品,110,0417,桃園市,桃園區
毒品,110,0417,臺北市,大同區
毒品,110,0417,臺北市,中山區
毒品,110,0417,臺北市,中山區
毒品,110,0417,桃園市,中壢區
毒品,110,0417,屏東縣,潮州鎮
毒品,110,0417,新北市,汐止區
毒品,110,0417,高雄市,燕巢區
毒品,110,0417,新北市,板橋區
毒品,110,0417,臺南市,永康區
毒品,110,0417,臺南市,北區
毒品,110,0417,臺北市,信義區
毒品,110,0417,基隆市,信義區
毒品,110,0417,臺中市,北區
毒品,110,0417,臺中市,西屯區
毒品,110,0417,桃園市,大溪區
毒品,110,0417,高雄市,燕巢區
毒品,110,0417,臺中市,中區
毒品,110,0417,臺南市,永康區
毒品,110,0417,桃園市,桃園區
毒品,110,0417,新北市,板橋區
毒品,110,0417,雲林縣,水林鄉
毒品,110,0417,基隆市,仁愛區
毒品,110,0417,新北市,三重區
毒品,110,0417,臺南市,新市區
毒品,110,0417,基隆市,七堵區
毒品,110,0417,新北市,三重區
毒品,110,0417,新北市,三重區
毒品,110,0417,新北市,三重區
毒品,110,0417,新北市,三重區
毒品,110,0417,臺中市,南屯區
毒品,110,0417,臺中市,北屯區
毒品,110,0417,臺南市,六甲區
毒品,110,0417,新北市,三峽區
毒品,110,0417,新北市,蘆洲區
毒品,110,0417,臺中市,沙鹿區
毒品,110,0417,基隆市,信義區
毒品,110,0417,臺南市,永康區
毒品,110,0417,新北市,三峽區
毒品,110,0417,桃園市,大園區
毒品,110,0417,臺中市,大雅區
毒品,110,0417,屏東縣,潮州鎮
毒品,110,0417,臺中市,東區
毒品,110,0417,桃園市,蘆竹區
毒品,110,0417,臺中市,北區
毒品,110,0417,屏東縣,里港鄉
毒品,110,0417,屏東縣,九如鄉
毒品,110,0417,桃園市,觀音區
毒品,110,0417,雲林縣,斗六市
毒品,110,0417,宜蘭縣,五結鄉
毒品,110,0417,新北市,三重區
毒品,110,0417,臺南市,善化區
毒品,110,0417,新北市,板橋區
毒品,110,0417,臺中市,大雅區
毒品,110,0417,屏東縣,南州鄉
毒品,110,0417,高雄市,大寮區
毒品,110,0417,宜蘭縣,蘇澳鎮
毒品,110,0417,臺北市,士林區
毒品,110,0417,宜蘭縣,壯圍鄉
毒品,110,0417,基隆市,暖暖區
毒品,110,0417,桃園市,中壢區
毒品,110,0417,高雄市,仁武區
毒品,110,0417,宜蘭縣,宜蘭市
毒品,110,0417,新北市,三峽區
毒品,110,0417,嘉義縣,梅山鄉
毒品,110,0417,彰化縣,埔心鄉
毒品,110,0417,桃園市,中壢區
毒品,110,0417,桃園市,八德區
毒品,110,0417,新北市,三峽區
毒品,110,0417,雲林縣,斗六市
毒品,110,0417,臺北市,萬華區
毒品,110,0417,臺北市,萬華區
毒品,110,0417,臺北市,士林區
毒品,110,0417,彰化縣,員林市
毒品,110,0417,嘉義縣,朴子市
毒品,110,0417,新北市,樹林區
毒品,110,0417,新北市,樹林區
毒品,110,0417,新北市,新莊區
毒品,110,0417,宜蘭縣,羅東鎮
毒品,110,0417,新北市,中和區
毒品,110,0417,桃園市,龜山區
毒品,110,0417,臺中市,梧棲區
毒品,110,0417,臺北市,大安區
毒品,110,0417,桃園市,中壢區
毒品,110,0417,高雄市,三民區
毒品,110,0417,高雄市,三民區
毒品,110,0417,新北市,樹林區
毒品,110,0417,桃園市,桃園區
毒品,110,0417,新竹縣,竹東鎮
毒品,110,0417,彰化縣,溪湖鎮
毒品,110,0417,臺北市,中山區
毒品,110,0417,桃園市,桃園區
毒品,110,0417,桃園市,桃園區
毒品,110,0417,桃園市,楊梅區
毒品,110,0417,新北市,新莊區
毒品,110,0418,臺北市,大安區
毒品,110,0418,新北市,淡水區
毒品,110,0418,高雄市,三民區
毒品,110,0418,臺北市,中山區
毒品,110,0418,高雄市,三民區
毒品,110,0418,臺北市,大安區
毒品,110,0418,臺北市,大安區
毒品,110,0418,新北市,板橋區
毒品,110,0418,新北市,板橋區
毒品,110,0418,臺北市,松山區
毒品,110,0418,嘉義縣,竹崎鄉
毒品,110,0418,臺南市,永康區
毒品,110,0418,高雄市,新興區
毒品,110,0418,臺中市,東區
毒品,110,0418,新北市,中和區
毒品,110,0418,嘉義市,西區
毒品,110,0418,臺南市,東區
毒品,110,0418,雲林縣,斗六市
毒品,110,0418,臺南市,永康區
毒品,110,0418,宜蘭縣,頭城鎮
毒品,110,0418,高雄市,鳳山區
毒品,110,0418,臺北市,萬華區
毒品,110,0418,臺中市,太平區
毒品,110,0418,基隆市,中正區
毒品,110,0418,臺南市,六甲區
毒品,110,0418,桃園市,楊梅區
毒品,110,0418,屏東縣,屏東市
毒品,110,0418,新竹市,北區
毒品,110,0418,桃園市,平鎮區
毒品,110,0418,臺中市,西屯區
毒品,110,0418,雲林縣,麥寮鄉
毒品,110,0418,苗栗縣,苗栗市
毒品,110,0418,桃園市,桃園區
毒品,110,0418,苗栗縣,公館鄉
毒品,110,0418,基隆市,中正區
毒品,110,0418,苗栗縣,苗栗市
毒品,110,0418,桃園市,中壢區
毒品,110,0418,桃園市,楊梅區
毒品,110,0418,臺中市,太平區
毒品,110,0418,臺北市,萬華區
毒品,110,0418,臺中市,西屯區
毒品,110,0418,宜蘭縣,冬山鄉
毒品,110,0418,宜蘭縣,冬山鄉
毒品,110,0418,新北市,五股區
毒品,110,0418,臺南市,安平區
毒品,110,0418,桃園市,新屋區
毒品,110,0418,新北市,板橋區
毒品,110,0418,臺中市,中區
毒品,110,0418,桃園市,楊梅區
毒品,110,0418,基隆市,暖暖區
毒品,110,0418,臺南市,仁德區
毒品,110,0418,新竹市,北區
毒品,110,0418,臺南市,安南區
毒品,110,0418,高雄市,鳳山區
毒品,110,0418,桃園市,桃園區
毒品,110,0418,苗栗縣,苗栗市
毒品,110,0418,桃園市,蘆竹區
毒品,110,0418,臺中市,豐原區
毒品,110,0418,臺北市,大安區
毒品,110,0418,新竹縣,竹北市
毒品,110,0418,桃園市,龜山區
毒品,110,0418,新竹縣,新豐鄉
毒品,110,0418,屏東縣,九如鄉
毒品,110,0418,桃園市,中壢區
毒品,110,0418,基隆市,信義區
毒品,110,0418,新北市,瑞芳區
毒品,110,0418,新竹縣,尖石鄉
毒品,110,0418,嘉義市,西區
毒品,110,0418,嘉義市,西區
毒品,110,0418,新竹縣,竹北市
毒品,110,0418,屏東縣,屏東市
毒品,110,0418,桃園市,龜山區
毒品,110,0418,桃園市,桃園區
毒品,110,0418,新北市,三峽區
毒品,110,0418,新竹縣,芎林鄉
毒品,110,0418,臺北市,信義區
毒品,110,0418,新竹市,北區
毒品,110,0418,臺北市,中正區
毒品,110,0418,桃園市,蘆竹區
毒品,110,0418,桃園市,龜山區
毒品,110,0418,桃園市,龜山區
毒品,110,0418,新竹市,北區
毒品,110,0418,新竹市,北區
毒品,110,0418,新北市,三重區
毒品,110,0418,臺南市,鹽水區
毒品,110,0418,新北市,三重區
毒品,110,0418,臺北市,大安區
毒品,110,0419,臺北市,萬華區
毒品,110,0419,臺北市,萬華區
毒品,110,0419,新北市,中和區
毒品,110,0419,屏東縣,潮州鎮
毒品,110,0419,臺北市,北投區
毒品,110,0419,基隆市,暖暖區
毒品,110,0419,嘉義市,西區
毒品,110,0419,苗栗縣,苗栗市
毒品,110,0419,臺南市,新營區
毒品,110,0419,臺北市,士林區
毒品,110,0419,臺北市,中山區
毒品,110,0419,臺北市,文山區
毒品,110,0419,桃園市,平鎮區
毒品,110,0419,臺中市,西屯區
毒品,110,0419,桃園市,桃園區
毒品,110,0419,桃園市,桃園區
毒品,110,0419,桃園市,桃園區
毒品,110,0419,高雄市,前鎮區
毒品,110,0419,嘉義市,東區
毒品,110,0419,臺南市,安平區
毒品,110,0419,臺南市,永康區
毒品,110,0419,臺南市,北區
毒品,110,0419,臺中市,西屯區
毒品,110,0419,宜蘭縣,蘇澳鎮
毒品,110,0419,臺中市,北區
毒品,110,0419,屏東縣,林邊鄉
毒品,110,0419,高雄市,旗山區
毒品,110,0419,新北市,板橋區
毒品,110,0419,屏東縣,屏東市
毒品,110,0419,屏東縣,屏東市
毒品,110,0419,桃園市,新屋區
毒品,110,0419,新北市,三重區
毒品,110,0419,桃園市,楊梅區
毒品,110,0419,臺北市,中正區
毒品,110,0419,臺北市,士林區
毒品,110,0419,新北市,三重區
毒品,110,0419,高雄市,大樹區
毒品,110,0419,桃園市,中壢區
毒品,110,0419,基隆市,信義區
毒品,110,0419,基隆市,仁愛區
毒品,110,0419,屏東縣,崁頂鄉
毒品,110,0419,高雄市,鳳山區
毒品,110,0419,高雄市,小港區
毒品,110,0419,雲林縣,斗南鎮
毒品,110,0419,新北市,三峽區
毒品,110,0419,新北市,鶯歌區
毒品,110,0419,臺南市,佳里區
毒品,110,0419,嘉義縣,布袋鎮
毒品,110,0419,臺中市,西屯區
毒品,110,0419,新北市,林口區
毒品,110,0419,桃園市,桃園區
毒品,110,0419,桃園市,桃園區
毒品,110,0419,高雄市,前鎮區
毒品,110,0419,新北市,瑞芳區
毒品,110,0419,臺北市,萬華區
毒品,110,0419,桃園市,大溪區
毒品,110,0419,基隆市,安樂區
毒品,110,0419,基隆市,中山區
毒品,110,0419,新北市,新莊區
毒品,110,0419,基隆市,七堵區
毒品,110,0419,新竹市,香山區
毒品,110,0419,桃園市,楊梅區
毒品,110,0419,新北市,土城區
毒品,110,0419,苗栗縣,苗栗市
毒品,110,0419,新北市,土城區
毒品,110,0419,高雄市,大寮區
毒品,110,0419,臺北市,文山區
毒品,110,0419,彰化縣,花壇鄉
毒品,110,0419,宜蘭縣,蘇澳鎮
毒品,110,0419,新北市,鶯歌區
毒品,110,0419,臺北市,松山區
毒品,110,0419,新北市,樹林區
毒品,110,0419,桃園市,平鎮區
毒品,110,0419,臺南市,北區
毒品,110,0419,基隆市,中正區
毒品,110,0419,新北市,瑞芳區
毒品,110,0419,新北市,瑞芳區
毒品,110,0419,基隆市,安樂區
毒品,110,0419,臺南市,新營區
毒品,110,0419,苗栗縣,竹南鎮
毒品,110,0419,臺中市,神岡區
毒品,110,0419,高雄市,苓雅區
毒品,110,0419,新北市,三重區
毒品,110,0419,臺中市,西屯區
毒品,110,0419,新北市,中和區
毒品,110,0419,彰化縣,埔鹽鄉
毒品,110,0419,彰化縣,大村鄉
毒品,110,0419,臺北市,文山區
毒品,110,0419,宜蘭縣,五結鄉
毒品,110,0419,臺中市,北區
毒品,110,0419,桃園市,八德區
毒品,110,0419,高雄市,楠梓區
毒品,110,0420,臺北市,萬華區
毒品,110,0420,屏東縣,九如鄉
毒品,110,0420,臺北市,大安區
毒品,110,0420,臺北市,大安區
毒品,110,0420,高雄市,左營區
毒品,110,0420,高雄市,鳥松區
毒品,110,0420,桃園市,蘆竹區
毒品,110,0420,苗栗縣,苗栗市
毒品,110,0420,新北市,中和區
毒品,110,0420,臺南市,後壁區
毒品,110,0420,新北市,中和區
毒品,110,0420,桃園市,龍潭區
毒品,110,0420,新北市,板橋區
毒品,110,0420,新北市,汐止區
毒品,110,0420,屏東縣,屏東市
毒品,110,0420,臺北市,北投區
毒品,110,0420,新竹縣,竹東鎮
毒品,110,0420,桃園市,龍潭區
毒品,110,0420,臺北市,大同區
毒品,110,0420,桃園市,桃園區
毒品,110,0420,桃園市,桃園區
毒品,110,0420,臺中市,北屯區
毒品,110,0420,高雄市,三民區
毒品,110,0420,臺南市,東區
毒品,110,0420,宜蘭縣,蘇澳鎮
毒品,110,0420,臺北市,中正區
毒品,110,0420,雲林縣,斗六市
毒品,110,0420,高雄市,楠梓區
毒品,110,0420,臺中市,北區
毒品,110,0420,高雄市,小港區
毒品,110,0420,臺北市,萬華區
毒品,110,0420,新竹市,北區
毒品,110,0420,新北市,新店區
毒品,110,0420,臺南市,柳營區
毒品,110,0420,高雄市,三民區
毒品,110,0420,新北市,三重區
毒品,110,0420,臺北市,信義區
毒品,110,0420,臺南市,永康區
毒品,110,0420,高雄市,前金區
毒品,110,0420,桃園市,八德區
毒品,110,0420,嘉義市,東區
毒品,110,0420,臺北市,萬華區
毒品,110,0420,屏東縣,屏東市
毒品,110,0420,新竹市,東區
毒品,110,0420,桃園市,平鎮區
毒品,110,0420,高雄市,岡山區
毒品,110,0420,臺北市,中山區
毒品,110,0420,臺中市,潭子區
毒品,110,0420,新北市,板橋區
毒品,110,0420,桃園市,楊梅區
毒品,110,0420,臺北市,萬華區
毒品,110,0420,臺中市,北屯區
毒品,110,0420,新北市,三重區
毒品,110,0420,高雄市,苓雅區
毒品,110,0420,新北市,樹林區
毒品,110,0420,花蓮縣,花蓮市
毒品,110,0420,新北市,新店區
毒品,110,0420,新北市,樹林區
毒品,110,0420,宜蘭縣,蘇澳鎮
毒品,110,0420,臺北市,松山區
毒品,110,0420,新北市,八里區
毒品,110,0420,苗栗縣,苗栗市
毒品,110,0420,新北市,鶯歌區
毒品,110,0420,臺中市,北屯區
毒品,110,0420,桃園市,平鎮區
毒品,110,0420,桃園市,平鎮區
毒品,110,0420,臺中市,西區
毒品,110,0420,臺北市,中山區
毒品,110,0420,臺北市,萬華區
毒品,110,0420,臺北市,萬華區
毒品,110,0420,桃園市,桃園區
毒品,110,0420,臺北市,萬華區
毒品,110,0420,桃園市,八德區
毒品,110,0420,新北市,土城區
毒品,110,0420,臺中市,大甲區
毒品,110,0420,彰化縣,彰化市
毒品,110,0420,桃園市,八德區
毒品,110,0420,桃園市,平鎮區
毒品,110,0420,臺南市,新營區
毒品,110,0420,新北市,土城區
毒品,110,0420,高雄市,杉林區
毒品,110,0420,新北市,板橋區
毒品,110,0420,新北市,永和區
毒品,110,0420,臺中市,大里區
毒品,110,0420,臺中市,北區
毒品,110,0420,高雄市,大寮區
毒品,110,0420,高雄市,苓雅區
毒品,110,0420,新北市,永和區
毒品,110,0420,苗栗縣,苑裡鎮
毒品,110,0420,苗栗縣,公館鄉
毒品,110,0420,南投縣,埔里鎮
毒品,110,0420,宜蘭縣,羅東鎮
毒品,110,0420,屏東縣,長治鄉
毒品,110,0420,臺北市,萬華區
毒品,110,0420,屏東縣,屏東市
毒品,110,0420,新北市,三峽區
毒品,110,0420,新北市,八里區
毒品,110,0420,桃園市,八德區
毒品,110,0420,桃園市,八德區
毒品,110,0420,臺南市,永康區
毒品,110,0420,新竹縣,湖口鄉
毒品,110,0420,新北市,金山區
毒品,110,0420,雲林縣,臺西鄉
毒品,110,0420,臺北市,萬華區
毒品,110,0420,基隆市,安樂區
毒品,110,0420,臺南市,東區
毒品,110,0420,臺中市,西區
毒品,110,0420,臺南市,新化區
毒品,110,0420,苗栗縣,苗栗市
毒品,110,0420,臺中市,外埔區
毒品,110,0420,苗栗縣,後龍鎮
毒品,110,0420,新竹縣,竹北市
毒品,110,0420,新北市,土城區
毒品,110,0420,桃園市,蘆竹區
毒品,110,0420,臺中市,北屯區
毒品,110,0420,臺中市,東區
毒品,110,0420,桃園市,中壢區
毒品,110,0420,桃園市,蘆竹區
毒品,110,0420,桃園市,蘆竹區
毒品,110,0420,桃園市,八德區
毒品,110,0420,新北市,萬里區
毒品,110,0420,新北市,萬里區
毒品,110,0420,桃園市,龜山區
毒品,110,0420,苗栗縣,頭份市
毒品,110,0420,臺北市,大安區
毒品,110,0420,臺北市,內湖區
毒品,110,0420,高雄市,苓雅區
毒品,110,0420,高雄市,燕巢區
毒品,110,0420,桃園市,平鎮區
毒品,110,0420,臺中市,西區
毒品,110,0420,臺南市,安南區
毒品,110,0420,苗栗縣,頭份市
毒品,110,0420,桃園市,桃園區
毒品,110,0420,桃園市,桃園區
毒品,110,0421,臺北市,萬華區
毒品,110,0421,新北市,板橋區
毒品,110,0421,彰化縣,彰化市
毒品,110,0421,臺北市,萬華區
毒品,110,0421,新北市,淡水區
毒品,110,0421,新北市,板橋區
毒品,110,0421,新北市,樹林區
毒品,110,0421,桃園市,平鎮區
毒品,110,0421,新北市,貢寮區
毒品,110,0421,新北市,新莊區
毒品,110,0421,雲林縣,斗六市
毒品,110,0421,臺中市,太平區
毒品,110,0421,新竹市,東區
毒品,110,0421,新北市,鶯歌區
毒品,110,0421,新北市,八里區
毒品,110,0421,南投縣,南投市
毒品,110,0421,高雄市,阿蓮區
毒品,110,0421,新北市,蘆洲區
毒品,110,0421,屏東縣,屏東市
毒品,110,0421,臺南市,新營區
毒品,110,0421,高雄市,鹽埕區
毒品,110,0421,桃園市,龜山區
毒品,110,0421,基隆市,中山區
毒品,110,0421,新北市,永和區
毒品,110,0421,新北市,三重區
毒品,110,0421,嘉義市,東區
毒品,110,0421,高雄市,鳳山區
毒品,110,0421,桃園市,中壢區
毒品,110,0421,屏東縣,屏東市
毒品,110,0421,南投縣,埔里鎮
毒品,110,0421,新北市,樹林區
毒品,110,0421,花蓮縣,花蓮市
毒品,110,0421,嘉義市,東區
毒品,110,0421,臺北市,萬華區
毒品,110,0421,新北市,中和區
毒品,110,0421,桃園市,蘆竹區
毒品,110,0421,桃園市,蘆竹區
毒品,110,0421,桃園市,中壢區
毒品,110,0421,苗栗縣,銅鑼鄉
毒品,110,0421,彰化縣,鹿港鎮
毒品,110,0421,嘉義市,東區
毒品,110,0421,南投縣,名間鄉
毒品,110,0421,臺北市,萬華區
毒品,110,0421,桃園市,中壢區
毒品,110,0421,新北市,烏來區
毒品,110,0421,桃園市,中壢區
毒品,110,0421,高雄市,橋頭區
毒品,110,0421,桃園市,桃園區
毒品,110,0421,臺中市,西屯區
毒品,110,0421,花蓮縣,光復鄉
毒品,110,0421,花蓮縣,光復鄉
毒品,110,0421,臺中市,龍井區
毒品,110,0421,新北市,板橋區
毒品,110,0421,桃園市,新屋區
毒品,110,0421,桃園市,中壢區
毒品,110,0421,臺北市,內湖區
毒品,110,0421,臺中市,清水區
毒品,110,0421,高雄市,楠梓區
毒品,110,0421,桃園市,新屋區
毒品,110,0421,桃園市,新屋區
毒品,110,0421,高雄市,鳳山區
毒品,110,0421,臺北市,萬華區
毒品,110,0421,臺中市,北屯區
毒品,110,0421,臺中市,北屯區
毒品,110,0421,臺南市,關廟區
毒品,110,0421,臺北市,大同區
毒品,110,0421,臺南市,安平區
毒品,110,0421,高雄市,左營區
毒品,110,0421,彰化縣,大村鄉
毒品,110,0421,桃園市,中壢區
毒品,110,0421,嘉義縣,太保市
毒品,110,0421,桃園市,大園區
毒品,110,0421,臺北市,中山區
毒品,110,0421,高雄市,楠梓區
毒品,110,0421,屏東縣,林邊鄉
毒品,110,0421,屏東縣,琉球鄉
毒品,110,0421,新北市,中和區
毒品,110,0421,新北市,三重區
毒品,110,0421,桃園市,龜山區
毒品,110,0421,高雄市,三民區
毒品,110,0421,新北市,三重區
毒品,110,0421,桃園市,平鎮區
毒品,110,0421,臺中市,北區
毒品,110,0421,屏東縣,潮州鎮
毒品,110,0421,高雄市,大社區
毒品,110,0421,花蓮縣,吉安鄉
毒品,110,0421,桃園市,龜山區
毒品,110,0421,臺北市,南港區
毒品,110,0421,臺北市,大同區
毒品,110,0421,宜蘭縣,冬山鄉
毒品,110,0421,嘉義市,西區
毒品,110,0421,新北市,新莊區
毒品,110,0421,苗栗縣,苑裡鎮
毒品,110,0421,新北市,新莊區
毒品,110,0421,臺南市,新化區
毒品,110,0421,高雄市,苓雅區
毒品,110,0421,彰化縣,大村鄉
毒品,110,0421,彰化縣,員林市
毒品,110,0421,高雄市,新興區
毒品,110,0421,新北市,萬里區
毒品,110,0421,高雄市,杉林區
毒品,110,0421,新北市,板橋區
毒品,110,0421,高雄市,新興區
毒品,110,0421,臺北市,文山區
毒品,110,0421,苗栗縣,苗栗市
毒品,110,0421,新北市,新店區
毒品,110,0421,桃園市,楊梅區
毒品,110,0421,臺北市,松山區
毒品,110,0421,臺北市,松山區
毒品,110,0421,南投縣,竹山鎮
毒品,110,0421,高雄市,鳳山區
毒品,110,0421,臺南市,歸仁區
毒品,110,0421,屏東縣,內埔鄉
毒品,110,0421,屏東縣,內埔鄉
毒品,110,0421,臺北市,信義區
毒品,110,0421,高雄市,左營區
毒品,110,0421,新北市,新店區
毒品,110,0421,新北市,蘆洲區
毒品,110,0421,臺北市,萬華區
毒品,110,0421,彰化縣,埔心鄉
毒品,110,0421,嘉義市,東區
毒品,110,0422,臺中市,西屯區
毒品,110,0422,屏東縣,萬丹鄉
毒品,110,0422,花蓮縣,花蓮市
毒品,110,0422,臺北市,中山區
毒品,110,0422,嘉義市,西區
毒品,110,0422,臺南市,東區
毒品,110,0422,桃園市,桃園區
毒品,110,0422,南投縣,南投市
毒品,110,0422,高雄市,前鎮區
毒品,110,0422,新北市,中和區
毒品,110,0422,新北市,鶯歌區
毒品,110,0422,新竹市,東區
毒品,110,0422,臺南市,中西區
毒品,110,0422,新北市,樹林區
毒品,110,0422,臺中市,北屯區
毒品,110,0422,臺北市,中山區
毒品,110,0422,臺北市,大安區
毒品,110,0422,臺北市,大安區
毒品,110,0422,臺北市,大安區
毒品,110,0422,桃園市,中壢區
毒品,110,0422,桃園市,中壢區
毒品,110,0422,臺北市,內湖區
毒品,110,0422,臺中市,沙鹿區
毒品,110,0422,新北市,新莊區
毒品,110,0422,臺南市,永康區
毒品,110,0422,臺南市,仁德區
毒品,110,0422,臺南市,仁德區
毒品,110,0422,高雄市,鼓山區
毒品,110,0422,高雄市,鳥松區
毒品,110,0422,高雄市,鳳山區
毒品,110,0422,新北市,新莊區
毒品,110,0422,高雄市,三民區
毒品,110,0422,臺中市,北屯區
毒品,110,0422,彰化縣,福興鄉
毒品,110,0422,雲林縣,土庫鎮
毒品,110,0422,桃園市,桃園區
毒品,110,0422,桃園市,桃園區
毒品,110,0422,臺中市,北屯區
毒品,110,0422,臺北市,大同區
毒品,110,0422,高雄市,鳳山區
毒品,110,0422,臺南市,新營區
毒品,110,0422,臺北市,文山區
毒品,110,0422,新北市,三重區
毒品,110,0422,新北市,三重區
毒品,110,0422,基隆市,仁愛區
毒品,110,0422,新北市,三重區
毒品,110,0422,新北市,三重區
毒品,110,0422,臺中市,西屯區
毒品,110,0422,新北市,汐止區
毒品,110,0422,臺北市,北投區
毒品,110,0422,南投縣,南投市
毒品,110,0422,雲林縣,莿桐鄉
毒品,110,0422,臺南市,善化區
毒品,110,0422,高雄市,大寮區
毒品,110,0422,桃園市,大溪區
毒品,110,0422,苗栗縣,後龍鎮
毒品,110,0422,臺北市,大安區
毒品,110,0422,桃園市,桃園區
毒品,110,0422,新北市,板橋區
毒品,110,0422,南投縣,水里鄉
毒品,110,0422,新北市,板橋區
毒品,110,0422,桃園市,桃園區
毒品,110,0422,新北市,板橋區
毒品,110,0422,高雄市,前鎮區
毒品,110,0422,臺中市,西屯區
毒品,110,0422,彰化縣,北斗鎮
毒品,110,0422,花蓮縣,新城鄉
毒品,110,0422,臺北市,萬華區
毒品,110,0422,苗栗縣,苗栗市
毒品,110,0422,臺南市,安定區
毒品,110,0422,屏東縣,內埔鄉
毒品,110,0422,桃園市,蘆竹區
毒品,110,0422,新北市,中和區
毒品,110,0422,臺南市,後壁區
毒品,110,0422,新北市,板橋區
毒品,110,0422,新北市,板橋區
毒品,110,0422,臺中市,北屯區
毒品,110,0422,臺中市,豐原區
毒品,110,0422,高雄市,永安區
毒品,110,0422,新北市,土城區
毒品,110,0422,屏東縣,東港鎮
毒品,110,0422,嘉義縣,民雄鄉
毒品,110,0422,高雄市,三民區
毒品,110,0422,高雄市,左營區
毒品,110,0422,金門縣,金沙鎮
毒品,110,0422,臺北市,萬華區
毒品,110,0422,桃園市,八德區
毒品,110,0422,苗栗縣,苑裡鎮
毒品,110,0422,桃園市,桃園區
毒品,110,0422,彰化縣,北斗鎮
毒品,110,0422,南投縣,埔里鎮
毒品,110,0422,高雄市,旗津區
毒品,110,0422,新北市,新店區
毒品,110,0422,新北市,新店區
毒品,110,0422,屏東縣,內埔鄉
毒品,110,0422,雲林縣,林內鄉
毒品,110,0422,雲林縣,林內鄉
毒品,110,0422,桃園市,八德區
毒品,110,0422,彰化縣,員林市
毒品,110,0422,新北市,樹林區
毒品,110,0422,新竹縣,尖石鄉
毒品,110,0422,桃園市,楊梅區
毒品,110,0423,桃園市,桃園區
毒品,110,0423,高雄市,鳳山區
毒品,110,0423,臺中市,北區
毒品,110,0423,臺北市,大安區
毒品,110,0423,桃園市,觀音區
毒品,110,0423,高雄市,三民區
毒品,110,0423,苗栗縣,竹南鎮
毒品,110,0423,高雄市,仁武區
毒品,110,0423,新北市,三重區
毒品,110,0423,高雄市,彌陀區
毒品,110,0423,臺中市,太平區
毒品,110,0423,新北市,蘆洲區
毒品,110,0423,臺中市,西屯區
毒品,110,0423,臺北市,中山區
毒品,110,0423,臺北市,中山區
毒品,110,0423,臺北市,中山區
毒品,110,0423,臺北市,中山區
毒品,110,0423,高雄市,苓雅區
毒品,110,0423,臺北市,大安區
毒品,110,0423,雲林縣,斗南鎮
毒品,110,0423,新北市,土城區
毒品,110,0423,新竹縣,芎林鄉
毒品,110,0423,基隆市,中山區
毒品,110,0423,桃園市,楊梅區
毒品,110,0423,臺中市,潭子區
毒品,110,0423,桃園市,桃園區
毒品,110,0423,桃園市,平鎮區
毒品,110,0423,桃園市,平鎮區
毒品,110,0423,屏東縣,麟洛鄉
毒品,110,0423,臺中市,大肚區
毒品,110,0423,南投縣,南投市
毒品,110,0423,臺南市,玉井區
毒品,110,0423,新北市,板橋區
毒品,110,0423,臺南市,學甲區
毒品,110,0423,臺中市,北區
毒品,110,0423,新竹縣,竹北市
毒品,110,0423,屏東縣,屏東市
毒品,110,0423,基隆市,仁愛區
毒品,110,0423,臺北市,萬華區
毒品,110,0423,臺北市,萬華區
毒品,110,0423,臺北市,中正區
毒品,110,0423,新北市,板橋區
毒品,110,0423,新竹市,香山區
毒品,110,0423,臺南市,七股區
毒品,110,0423,桃園市,龜山區
毒品,110,0423,臺北市,松山區
毒品,110,0423,臺北市,萬華區
毒品,110,0423,臺北市,萬華區
毒品,110,0423,臺北市,萬華區
毒品,110,0423,臺北市,萬華區
毒品,110,0423,臺北市,南港區
毒品,110,0423,新竹市,東區
毒品,110,0423,屏東縣,麟洛鄉
毒品,110,0423,臺中市,中區
毒品,110,0423,臺北市,信義區
毒品,110,0423,彰化縣,埤頭鄉
